Zip,state,Subregion annual CO2e output emission rate (lb/kWh)
74107,OK,1.5875541
74108,OK,1.5875541
74110,OK,1.5875541
74112,OK,1.5875541
74114,OK,1.5875541
74115,OK,1.5875541
74116,OK,1.5875541
74117,OK,1.5875541
74119,OK,1.5875541
74120,OK,1.5875541
74121,OK,1.5875541
74126,OK,1.5875541
74127,OK,1.5875541
74128,OK,1.5875541
74129,OK,1.5875541
74130,OK,1.5875541
74131,OK,1.5875541
74132,OK,1.5875541
74133,OK,1.5875541
74134,OK,1.5875541
74135,OK,1.5875541
74136,OK,1.5875541
74137,OK,1.5875541
74141,OK,1.5875541
74145,OK,1.5875541
74146,OK,1.5875541
74147,OK,1.5875541
74148,OK,1.5875541
74149,OK,1.5875541
74150,OK,1.5875541
74152,OK,1.5875541
74153,OK,1.5875541
74155,OK,1.5875541
74156,OK,1.5875541
74157,OK,1.5875541
74158,OK,1.5875541
74159,OK,1.5875541
74169,OK,1.5875541
74170,OK,1.5875541
74171,OK,1.5875541
74172,OK,1.5875541
74182,OK,1.5875541
74186,OK,1.5875541
74187,OK,1.5875541
74192,OK,1.5875541
74193,OK,1.5875541
74301,OK,1.5875541
74330,OK,1.5875541
74331,OK,1.5875541
74332,OK,1.5875541
74333,OK,1.5875541
74335,OK,1.8087585
74337,OK,1.5875541
74338,OK,1.5875541
74339,OK,1.8087585
74340,OK,1.5875541
74342,OK,1.5875541
74343,OK,1.5875541
74344,OK,1.5875541
74345,OK,1.5875541
74346,OK,1.5875541
74347,OK,1.5875541
74349,OK,1.5875541
74350,OK,1.5875541
74352,OK,1.5875541
74354,OK,1.5875541
74355,OK,1.5875541
74358,OK,1.8087585
74359,OK,1.5875541
74360,OK,1.8087585
74361,OK,1.5875541
74362,OK,1.5875541
74363,OK,1.5875541
74364,OK,1.5875541
74365,OK,1.5875541
74366,OK,1.5875541
74367,OK,1.5875541
74368,OK,1.5875541
74369,OK,1.5875541
74370,OK,1.5875541
74401,OK,1.5875541
74402,OK,1.5875541
74403,OK,1.5875541
74421,OK,1.5875541
74422,OK,1.5875541
74423,OK,1.5875541
74425,OK,1.5875541
74426,OK,1.5875541
74427,OK,1.5875541
74428,OK,1.5875541
74429,OK,1.5875541
74430,OK,1.5875541
74431,OK,1.5875541
74432,OK,1.5875541
74434,OK,1.5875541
74435,OK,1.5875541
74436,OK,1.5875541
74437,OK,1.5875541
74438,OK,1.5875541
74439,OK,1.5875541
74440,OK,1.5875541
74441,OK,1.5875541
74442,OK,1.5875541
74444,OK,1.5875541
74445,OK,1.5875541
74446,OK,1.5875541
74447,OK,1.5875541
74450,OK,1.5875541
74451,OK,1.5875541
74452,OK,1.5875541
74454,OK,1.5875541
74455,OK,1.5875541
74456,OK,1.5875541
74457,OK,1.5875541
74458,OK,1.5875541
74459,OK,1.5875541
74460,OK,1.5875541
74461,OK,1.5875541
74462,OK,1.5875541
74463,OK,1.5875541
74464,OK,1.5875541
74465,OK,1.5875541
74467,OK,1.5875541
74468,OK,1.5875541
74469,OK,1.5875541
74470,OK,1.5875541
74471,OK,1.5875541
74472,OK,1.5875541
74477,OK,1.5875541
74501,OK,1.5875541
74502,OK,1.5875541
74521,OK,1.5875541
74522,OK,1.5875541
74523,OK,1.5875541
74525,OK,1.5875541
74528,OK,1.5875541
74529,OK,1.5875541
74530,OK,1.5875541
74531,OK,1.5875541
74533,OK,1.5875541
74534,OK,1.5875541
74535,OK,1.5875541
74536,OK,1.5875541
74538,OK,1.5875541
74540,OK,1.5875541
74543,OK,1.5875541
74545,OK,1.5875541
74546,OK,1.5875541
74547,OK,1.5875541
74549,OK,1.5875541
74552,OK,1.5875541
74553,OK,1.5875541
74554,OK,1.5875541
74555,OK,1.5875541
74556,OK,1.5875541
74557,OK,1.5875541
74558,OK,1.5875541
74559,OK,1.5875541
74560,OK,1.5875541
74561,OK,1.5875541
74562,OK,1.5875541
74563,OK,1.5875541
74565,OK,1.5875541
74567,OK,1.5875541
74569,OK,1.5875541
74570,OK,1.5875541
74571,OK,1.5875541
74572,OK,1.5875541
74574,OK,1.5875541
74576,OK,1.5875541
74577,OK,1.5875541
74578,OK,1.5875541
74601,OK,1.5875541
74602,OK,1.5875541
74604,OK,1.5875541
74630,OK,1.5875541
74631,OK,1.5875541
74632,OK,1.5875541
74633,OK,1.5875541
74636,OK,1.5875541
74637,OK,1.5875541
74640,OK,1.5875541
74641,OK,1.5875541
74643,OK,1.5875541
74644,OK,1.5875541
74646,OK,1.5875541
74647,OK,1.5875541
74650,OK,1.5875541
74651,OK,1.5875541
74652,OK,1.5875541
74653,OK,1.5875541
74701,OK,1.5875541
74702,OK,1.5875541
74720,OK,1.5875541
74721,OK,1.5875541
74722,OK,1.5875541
74723,OK,1.5875541
74724,OK,1.5875541
74726,OK,1.5875541
74727,OK,1.5875541
74728,OK,1.5875541
74729,OK,1.5875541
74730,OK,1.5875541
74731,OK,1.5875541
74733,OK,1.5875541
74734,OK,1.5875541
74735,OK,1.5875541
74736,OK,1.5875541
74737,OK,1.5875541
74738,OK,1.5875541
74740,OK,1.5875541
74741,OK,1.5875541
74743,OK,1.5875541
74745,OK,1.5875541
74747,OK,1.5875541
74748,OK,1.5875541
74750,OK,1.5875541
74752,OK,1.5875541
74753,OK,1.5875541
74754,OK,1.5875541
74755,OK,1.5875541
74756,OK,1.5875541
74759,OK,1.5875541
74760,OK,1.5875541
74761,OK,1.5875541
74764,OK,1.5875541
74766,OK,1.5875541
74801,OK,1.5875541
74802,OK,1.5875541
74804,OK,1.5875541
74818,OK,1.5875541
74820,OK,1.5875541
74821,OK,1.5875541
74824,OK,1.5875541
74825,OK,1.5875541
74826,OK,1.5875541
74827,OK,1.5875541
74829,OK,1.5875541
74830,OK,1.5875541
74831,OK,1.5875541
74832,OK,1.5875541
74833,OK,1.5875541
74834,OK,1.5875541
74836,OK,1.5875541
74837,OK,1.5875541
74839,OK,1.5875541
74840,OK,1.5875541
74842,OK,1.5875541
74843,OK,1.5875541
74844,OK,1.5875541
74845,OK,1.5875541
74848,OK,1.5875541
74849,OK,1.5875541
74850,OK,1.5875541
74851,OK,1.5875541
74852,OK,1.5875541
74854,OK,1.5875541
74855,OK,1.5875541
74856,OK,1.5875541
74857,OK,1.5875541
74859,OK,1.5875541
74860,OK,1.5875541
74864,OK,1.5875541
74865,OK,1.5875541
74866,OK,1.5875541
74867,OK,1.5875541
74868,OK,1.5875541
74869,OK,1.5875541
74871,OK,1.5875541
74872,OK,1.5875541
74873,OK,1.5875541
74875,OK,1.5875541
74878,OK,1.5875541
74880,OK,1.5875541
74881,OK,1.5875541
74883,OK,1.5875541
74884,OK,1.5875541
74901,OK,1.5875541
74902,OK,1.5875541
74930,OK,1.5875541
74931,OK,1.5875541
74932,OK,1.5875541
74935,OK,1.5875541
74936,OK,1.5875541
74937,OK,1.5875541
74939,OK,1.0335843
74940,OK,1.5875541
74941,OK,1.5875541
74942,OK,1.5875541
74943,OK,1.5875541
74944,OK,1.5875541
74945,OK,1.5875541
74946,OK,1.5875541
74947,OK,1.5875541
74948,OK,1.5875541
74949,OK,1.5875541
74951,OK,1.5875541
74953,OK,1.5875541
74954,OK,1.5875541
74955,OK,1.5875541
74956,OK,1.5875541
74957,OK,1.5875541
74959,OK,1.5875541
74960,OK,1.5875541
74962,OK,1.5875541
74963,OK,1.5875541
74964,OK,1.5875541
74965,OK,1.5875541
74966,OK,1.5875541
75001,TX,1.2228831
75002,TX,1.2228831
75006,TX,1.2228831
75007,TX,1.2228831
75009,TX,1.2228831
75010,TX,1.2228831
75011,TX,1.2228831
75013,TX,1.2228831
75014,TX,1.2228831
75015,TX,1.2228831
75016,TX,1.2228831
75017,TX,1.2228831
75019,TX,1.2228831
75020,TX,1.2228831
75021,TX,1.2228831
75022,TX,1.2228831
75023,TX,1.2228831
75024,TX,1.2228831
75025,TX,1.2228831
75026,TX,1.2228831
75027,TX,1.2228831
75028,TX,1.2228831
75029,TX,1.2228831
75030,TX,1.2228831
75032,TX,1.2228831
75033,TX,1.2228831
75034,TX,1.2228831
75035,TX,1.2228831
75037,TX,1.2228831
75038,TX,1.2228831
75039,TX,1.2228831
75040,TX,1.2228831
75041,TX,1.2228831
75042,TX,1.2228831
75043,TX,1.2228831
75044,TX,1.2228831
75045,TX,1.2228831
75046,TX,1.2228831
75047,TX,1.2228831
75048,TX,1.2228831
75049,TX,1.2228831
75050,TX,1.2228831
75051,TX,1.2228831
75052,TX,1.2228831
75053,TX,1.2228831
75054,TX,1.2228831
75056,TX,1.2228831
75057,TX,1.2228831
75058,TX,1.2228831
75060,TX,1.2228831
75061,TX,1.2228831
75062,TX,1.2228831
75063,TX,1.2228831
75065,TX,1.2228831
75067,TX,1.2228831
75068,TX,1.2228831
75069,TX,1.2228831
75070,TX,1.2228831
75071,TX,1.2228831
75074,TX,1.2228831
75075,TX,1.2228831
75076,TX,1.2228831
75077,TX,1.2228831
75078,TX,1.2228831
75080,TX,1.2228831
75081,TX,1.2228831
75082,TX,1.2228831
75083,TX,1.2228831
75085,TX,1.2228831
75086,TX,1.2228831
75087,TX,1.2228831
75088,TX,1.2228831
75089,TX,1.2228831
75090,TX,1.2228831
75091,TX,1.2228831
75092,TX,1.2228831
75093,TX,1.2228831
75094,TX,1.2228831
75097,TX,1.2228831
75098,TX,1.2228831
75099,TX,1.2228831
75101,TX,1.2228831
75102,TX,1.2228831
75103,TX,1.2228831
75104,TX,1.2228831
75105,TX,1.2228831
75106,TX,1.2228831
75109,TX,1.2228831
75110,TX,1.2228831
75114,TX,1.2228831
75115,TX,1.2228831
75116,TX,1.2228831
75117,TX,1.2228831
75118,TX,1.2228831
75119,TX,1.2228831
75120,TX,1.2228831
75121,TX,1.2228831
75123,TX,1.2228831
75124,TX,1.2228831
75125,TX,1.2228831
75126,TX,1.2228831
75127,TX,1.2228831
75132,TX,1.2228831
75134,TX,1.2228831
75135,TX,1.2228831
75137,TX,1.2228831
75138,TX,1.2228831
75140,TX,1.5875541
75141,TX,1.2228831
75142,TX,1.2228831
75143,TX,1.2228831
75144,TX,1.2228831
75146,TX,1.2228831
75147,TX,1.2228831
75148,TX,1.2228831
75149,TX,1.2228831
75150,TX,1.2228831
75151,TX,1.2228831
75152,TX,1.2228831
75153,TX,1.2228831
75154,TX,1.2228831
75155,TX,1.2228831
75156,TX,1.2228831
75157,TX,1.2228831
75158,TX,1.2228831
75159,TX,1.2228831
75160,TX,1.2228831
75161,TX,1.2228831
75163,TX,1.2228831
75164,TX,1.2228831
75165,TX,1.2228831
75166,TX,1.2228831
75167,TX,1.2228831
75168,TX,1.2228831
75169,TX,1.2228831
75172,TX,1.2228831
75173,TX,1.2228831
75180,TX,1.2228831
75181,TX,1.2228831
75182,TX,1.2228831
75185,TX,1.2228831
75187,TX,1.2228831
75189,TX,1.2228831
75201,TX,1.2228831
75202,TX,1.2228831
75203,TX,1.2228831
75204,TX,1.2228831
75205,TX,1.2228831
75206,TX,1.2228831
75207,TX,1.2228831
75208,TX,1.2228831
75209,TX,1.2228831
75210,TX,1.2228831
75211,TX,1.2228831
75212,TX,1.2228831
75214,TX,1.2228831
75215,TX,1.2228831
75216,TX,1.2228831
75217,TX,1.2228831
75218,TX,1.2228831
75219,TX,1.2228831
75220,TX,1.2228831
75221,TX,1.2228831
75222,TX,1.2228831
75223,TX,1.2228831
75224,TX,1.2228831
75225,TX,1.2228831
75226,TX,1.2228831
75227,TX,1.2228831
75228,TX,1.2228831
75229,TX,1.2228831
75230,TX,1.2228831
75231,TX,1.2228831
75232,TX,1.2228831
75233,TX,1.2228831
75234,TX,1.2228831
75235,TX,1.2228831
75236,TX,1.2228831
75237,TX,1.2228831
75238,TX,1.2228831
75240,TX,1.2228831
75241,TX,1.2228831
75242,TX,1.2228831
75243,TX,1.2228831
75244,TX,1.2228831
75245,TX,1.2228831
75246,TX,1.2228831
75247,TX,1.2228831
75248,TX,1.2228831
75249,TX,1.2228831
75250,TX,1.2228831
75251,TX,1.2228831
75252,TX,1.2228831
75253,TX,1.2228831
75254,TX,1.2228831
75260,TX,1.2228831
75261,TX,1.2228831
75262,TX,1.2228831
75263,TX,1.2228831
75264,TX,1.2228831
75265,TX,1.2228831
75266,TX,1.2228831
75267,TX,1.2228831
75270,TX,1.2228831
75275,TX,1.2228831
75277,TX,1.2228831
75283,TX,1.2228831
75284,TX,1.2228831
75285,TX,1.2228831
75287,TX,1.2228831
75301,TX,1.2228831
75303,TX,1.2228831
75310,TX,1.2228831
75312,TX,1.2228831
75313,TX,1.2228831
75315,TX,1.2228831
75320,TX,1.2228831
75326,TX,1.2228831
75334,TX,1.2228831
75336,TX,1.2228831
75339,TX,1.2228831
75340,TX,1.2228831
75342,TX,1.2228831
75343,TX,1.2228831
75344,TX,1.2228831
75354,TX,1.2228831
75355,TX,1.2228831
75356,TX,1.2228831
75357,TX,1.2228831
75358,TX,1.2228831
75359,TX,1.2228831
75360,TX,1.2228831
75367,TX,1.2228831
75368,TX,1.2228831
75370,TX,1.2228831
75371,TX,1.2228831
75372,TX,1.2228831
75373,TX,1.2228831
75374,TX,1.2228831
75376,TX,1.2228831
75378,TX,1.2228831
75379,TX,1.2228831
75380,TX,1.2228831
75381,TX,1.2228831
75382,TX,1.2228831
75389,TX,1.2228831
75390,TX,1.2228831
75391,TX,1.2228831
75392,TX,1.2228831
75393,TX,1.2228831
75394,TX,1.2228831
75395,TX,1.2228831
75397,TX,1.2228831
75398,TX,1.2228831
75401,TX,1.2228831
75402,TX,1.2228831
75403,TX,1.2228831
75404,TX,1.2228831
75407,TX,1.2228831
75409,TX,1.2228831
75410,TX,1.2228831
75411,TX,1.2228831
75412,TX,1.2228831
75413,TX,1.2228831
75414,TX,1.2228831
75415,TX,1.2228831
75416,TX,1.2228831
75417,TX,1.2228831
75418,TX,1.2228831
75420,TX,1.2228831
75421,TX,1.2228831
75422,TX,1.2228831
75423,TX,1.2228831
75424,TX,1.2228831
75425,TX,1.2228831
75426,TX,1.2228831
75428,TX,1.2228831
75429,TX,1.2228831
75431,TX,1.2228831
75432,TX,1.2228831
75433,TX,1.2228831
75434,TX,1.2228831
75435,TX,1.2228831
75436,TX,1.2228831
75437,TX,1.2228831
75438,TX,1.2228831
75439,TX,1.2228831
75440,TX,1.2228831
75441,TX,1.2228831
75442,TX,1.2228831
75443,TX,1.2228831
75444,TX,1.5875541
75446,TX,1.2228831
75447,TX,1.2228831
75448,TX,1.2228831
75449,TX,1.2228831
75450,TX,1.2228831
75451,TX,1.5875541
75452,TX,1.2228831
75453,TX,1.2228831
75454,TX,1.2228831
75455,TX,1.5875541
75456,TX,1.5875541
75457,TX,1.5875541
75458,TX,1.2228831
75459,TX,1.2228831
75460,TX,1.2228831
75461,TX,1.2228831
75462,TX,1.2228831
75468,TX,1.2228831
75469,TX,1.2228831
75470,TX,1.2228831
75471,TX,1.5875541
75472,TX,1.2228831
75473,TX,1.2228831
75474,TX,1.2228831
75475,TX,1.2228831
75476,TX,1.2228831
75477,TX,1.2228831
75478,TX,1.5875541
75479,TX,1.2228831
75480,TX,1.5875541
75481,TX,1.2228831
75482,TX,1.2228831
75483,TX,1.2228831
75485,TX,1.2228831
75486,TX,1.2228831
75487,TX,1.2228831
75488,TX,1.2228831
75489,TX,1.2228831
75490,TX,1.2228831
75491,TX,1.2228831
75492,TX,1.2228831
75493,TX,1.5875541
75494,TX,1.5875541
75495,TX,1.2228831
75496,TX,1.2228831
75497,TX,1.2228831
75501,TX,1.2228831
75503,TX,1.5875541
75504,TX,1.2228831
75505,TX,1.2228831
75507,TX,1.2228831
75550,TX,1.2228831
75551,TX,1.5875541
75554,TX,1.2228831
75555,TX,1.5875541
75556,TX,1.5875541
75558,TX,1.5875541
75559,TX,1.5875541
75560,TX,1.5875541
75561,TX,1.5875541
75562,TX,1.5875541
75563,TX,1.5875541
75564,TX,1.5875541
75565,TX,1.5875541
75566,TX,1.5875541
75567,TX,1.5875541
75568,TX,1.5875541
75569,TX,1.5875541
75570,TX,1.5875541
75571,TX,1.5875541
75572,TX,1.5875541
75573,TX,1.5875541
75574,TX,1.5875541
75599,TX,1.2228831
75601,TX,1.5875541
75602,TX,1.5875541
75603,TX,1.5875541
75604,TX,1.5875541
75605,TX,1.5875541
75606,TX,1.5875541
75607,TX,1.5875541
75608,TX,1.5875541
75615,TX,1.5875541
75630,TX,1.5875541
75631,TX,1.5875541
75633,TX,1.5875541
75636,TX,1.5875541
75637,TX,1.5875541
75638,TX,1.5875541
75639,TX,1.5875541
75640,TX,1.2228831
75641,TX,1.5875541
75642,TX,1.5875541
75643,TX,1.5875541
75644,TX,1.2228831
75645,TX,1.5875541
75647,TX,1.5875541
75650,TX,1.5875541
75651,TX,1.5875541
75652,TX,1.2228831
75653,TX,1.2228831
75654,TX,1.2228831
75656,TX,1.5875541
75657,TX,1.5875541
75658,TX,1.2228831
75659,TX,1.5875541
75660,TX,1.5875541
75661,TX,1.5875541
75662,TX,1.5875541
75663,TX,1.5875541
75666,TX,1.5875541
75667,TX,1.2228831
75668,TX,1.5875541
75669,TX,1.5875541
75670,TX,1.5875541
75671,TX,1.5875541
75672,TX,1.5875541
75680,TX,1.2228831
75681,TX,1.5875541
75682,TX,1.2228831
75683,TX,1.5875541
75684,TX,1.2228831
75685,TX,1.5875541
75686,TX,1.5875541
75687,TX,1.2228831
75688,TX,1.5875541
75689,TX,1.2228831
75691,TX,1.5875541
75692,TX,1.5875541
75693,TX,1.5875541
75694,TX,1.5875541
75701,TX,1.2228831
75702,TX,1.2228831
75703,TX,1.2228831
75704,TX,1.2228831
75705,TX,1.2228831
75706,TX,1.2228831
75707,TX,1.2228831
75708,TX,1.2228831
75709,TX,1.2228831
75710,TX,1.2228831
75711,TX,1.2228831
75712,TX,1.2228831
75713,TX,1.2228831
75750,TX,1.2228831
75751,TX,1.2228831
75752,TX,1.2228831
75754,TX,1.2228831
75755,TX,1.5875541
75756,TX,1.2228831
75757,TX,1.2228831
75758,TX,1.2228831
75759,TX,1.2228831
75760,TX,1.2228831
75762,TX,1.2228831
75763,TX,1.2228831
75764,TX,1.2228831
75765,TX,1.5875541
75766,TX,1.2228831
75770,TX,1.2228831
75771,TX,1.2228831
75772,TX,1.2228831
75773,TX,1.2228831
75778,TX,1.2228831
75779,TX,1.2228831
75780,TX,1.2228831
75782,TX,1.2228831
75783,TX,1.2228831
75784,TX,1.2228831
75785,TX,1.2228831
75788,TX,1.2228831
75789,TX,1.2228831
75790,TX,1.2228831
75791,TX,1.2228831
75792,TX,1.5875541
75797,TX,1.5875541
75798,TX,1.2228831
75799,TX,1.2228831
75801,TX,1.2228831
75802,TX,1.2228831
75803,TX,1.2228831
75831,TX,1.2228831
75832,TX,1.2228831
75833,TX,1.0335843
75834,TX,1.0335843
75835,TX,1.2228831
75838,TX,1.2228831
75839,TX,1.2228831
75840,TX,1.2228831
75844,TX,1.2228831
75845,TX,1.0335843
75846,TX,1.2228831
75847,TX,1.2228831
75848,TX,1.2228831
75849,TX,1.2228831
75850,TX,1.0335843
75851,TX,1.2228831
75852,TX,1.0335843
75853,TX,1.2228831
75855,TX,1.0335843
75856,TX,1.0335843
75858,TX,1.2228831
75859,TX,1.2228831
75860,TX,1.2228831
75861,TX,1.2228831
75862,TX,1.0335843
75865,TX,1.0335843
75880,TX,1.2228831
75882,TX,1.2228831
75884,TX,1.2228831
75886,TX,1.2228831
75901,TX,1.2228831
75902,TX,1.2228831
75903,TX,1.2228831
75904,TX,1.2228831
75915,TX,1.2228831
75925,TX,1.2228831
75926,TX,1.0335843
75928,TX,1.0335843
75929,TX,1.2228831
75930,TX,1.2228831
75931,TX,1.0335843
75932,TX,1.0335843
75933,TX,1.0335843
75934,TX,1.0335843
75935,TX,1.5875541
75936,TX,1.0335843
75937,TX,1.2228831
75938,TX,1.0335843
75939,TX,1.0335843
75941,TX,1.2228831
75942,TX,1.0335843
75943,TX,1.2228831
75944,TX,1.2228831
75946,TX,1.5875541
75948,TX,1.2228831
75949,TX,1.2228831
75951,TX,1.0335843
75954,TX,1.5875541
75956,TX,1.0335843
75958,TX,1.2228831
75959,TX,1.2228831
75960,TX,1.0335843
75961,TX,1.2228831
75962,TX,1.2228831
75963,TX,1.2228831
75964,TX,1.2228831
75965,TX,1.2228831
75966,TX,1.0335843
75968,TX,1.2228831
75969,TX,1.2228831
75972,TX,1.2228831
75973,TX,1.5875541
75974,TX,1.5875541
75975,TX,1.5875541
75976,TX,1.2228831
75977,TX,1.2228831
75978,TX,1.2228831
75979,TX,1.0335843
75980,TX,1.2228831
75990,TX,1.0335843
76001,TX,1.2228831
76002,TX,1.2228831
76003,TX,1.2228831
76004,TX,1.2228831
76005,TX,1.2228831
76006,TX,1.2228831
76007,TX,1.2228831
76008,TX,1.2228831
76009,TX,1.2228831
76010,TX,1.2228831
76011,TX,1.2228831
76012,TX,1.2228831
76013,TX,1.2228831
76014,TX,1.2228831
76015,TX,1.2228831
76016,TX,1.2228831
76017,TX,1.2228831
76018,TX,1.2228831
76019,TX,1.2228831
76020,TX,1.2228831
76021,TX,1.2228831
76022,TX,1.2228831
76023,TX,1.2228831
76028,TX,1.2228831
76031,TX,1.2228831
76033,TX,1.2228831
76034,TX,1.2228831
76035,TX,1.2228831
76036,TX,1.2228831
76039,TX,1.2228831
76040,TX,1.2228831
76041,TX,1.2228831
76043,TX,1.2228831
76044,TX,1.2228831
76048,TX,1.2228831
76049,TX,1.2228831
76050,TX,1.2228831
76051,TX,1.2228831
76052,TX,1.2228831
76053,TX,1.2228831
76054,TX,1.2228831
76055,TX,1.2228831
76058,TX,1.2228831
76059,TX,1.2228831
76060,TX,1.2228831
76061,TX,1.2228831
76063,TX,1.2228831
76064,TX,1.2228831
76065,TX,1.2228831
76066,TX,1.2228831
76067,TX,1.2228831
76068,TX,1.2228831
76070,TX,1.2228831
76071,TX,1.2228831
76073,TX,1.2228831
76077,TX,1.2228831
76078,TX,1.2228831
76082,TX,1.2228831
76084,TX,1.2228831
76085,TX,1.2228831
76086,TX,1.2228831
76087,TX,1.2228831
76088,TX,1.2228831
76092,TX,1.2228831
76093,TX,1.2228831
76094,TX,1.2228831
76095,TX,1.2228831
76096,TX,1.2228831
76097,TX,1.2228831
76098,TX,1.2228831
76099,TX,1.2228831
76101,TX,1.2228831
76102,TX,1.2228831
76103,TX,1.2228831
76104,TX,1.2228831
76105,TX,1.2228831
76106,TX,1.2228831
76107,TX,1.2228831
76108,TX,1.2228831
76109,TX,1.2228831
76110,TX,1.2228831
76111,TX,1.2228831
76112,TX,1.2228831
76113,TX,1.2228831
76114,TX,1.2228831
76115,TX,1.2228831
76116,TX,1.2228831
76117,TX,1.2228831
76118,TX,1.2228831
76119,TX,1.2228831
76120,TX,1.2228831
76121,TX,1.2228831
76122,TX,1.2228831
76123,TX,1.2228831
76124,TX,1.2228831
76126,TX,1.2228831
76127,TX,1.2228831
76129,TX,1.2228831
76130,TX,1.2228831
76131,TX,1.2228831
76132,TX,1.2228831
76133,TX,1.2228831
76134,TX,1.2228831
76135,TX,1.2228831
76136,TX,1.2228831
76137,TX,1.2228831
76140,TX,1.2228831
76147,TX,1.2228831
76148,TX,1.2228831
76150,TX,1.2228831
76155,TX,1.2228831
76161,TX,1.2228831
76162,TX,1.2228831
76163,TX,1.2228831
76164,TX,1.2228831
76166,TX,1.2228831
76177,TX,1.2228831
76179,TX,1.2228831
76180,TX,1.2228831
76181,TX,1.2228831
76182,TX,1.2228831
76185,TX,1.2228831
76191,TX,1.2228831
76192,TX,1.2228831
76193,TX,1.2228831
76195,TX,1.2228831
76196,TX,1.2228831
76197,TX,1.2228831
76198,TX,1.2228831
76199,TX,1.2228831
76201,TX,1.2228831
76202,TX,1.2228831
76203,TX,1.2228831
76204,TX,1.2228831
76205,TX,1.2228831
76206,TX,1.2228831
76207,TX,1.2228831
76208,TX,1.2228831
76209,TX,1.2228831
76210,TX,1.2228831
76225,TX,1.2228831
76226,TX,1.2228831
76227,TX,1.2228831
76228,TX,1.2228831
76230,TX,1.2228831
76233,TX,1.2228831
76234,TX,1.2228831
76238,TX,1.2228831
76239,TX,1.2228831
76240,TX,1.2228831
76241,TX,1.2228831
76244,TX,1.2228831
76245,TX,1.2228831
76246,TX,1.2228831
76247,TX,1.2228831
76248,TX,1.2228831
76249,TX,1.2228831
76250,TX,1.2228831
76251,TX,1.2228831
76252,TX,1.2228831
76253,TX,1.2228831
76255,TX,1.2228831
76258,TX,1.2228831
76259,TX,1.2228831
76261,TX,1.2228831
76262,TX,1.2228831
76263,TX,1.2228831
76264,TX,1.2228831
76265,TX,1.2228831
76266,TX,1.2228831
76267,TX,1.2228831
76268,TX,1.2228831
76270,TX,1.2228831
76271,TX,1.2228831
76272,TX,1.2228831
76273,TX,1.2228831
76301,TX,1.2228831
76302,TX,1.2228831
76305,TX,1.2228831
76306,TX,1.2228831
76307,TX,1.2228831
76308,TX,1.2228831
76309,TX,1.2228831
76310,TX,1.2228831
76311,TX,1.2228831
76351,TX,1.2228831
76352,TX,1.2228831
76354,TX,1.2228831
76357,TX,1.2228831
76360,TX,1.2228831
76363,TX,1.2228831
76364,TX,1.2228831
76365,TX,1.2228831
76366,TX,1.2228831
76367,TX,1.2228831
76369,TX,1.2228831
76370,TX,1.2228831
76371,TX,1.2228831
76372,TX,1.2228831
76373,TX,1.2228831
76374,TX,1.2228831
76377,TX,1.2228831
76379,TX,1.2228831
76380,TX,1.2228831
76384,TX,1.2228831
76385,TX,1.2228831
76388,TX,1.2228831
76389,TX,1.2228831
76401,TX,1.2228831
76402,TX,1.2228831
76424,TX,1.2228831
76426,TX,1.2228831
76427,TX,1.2228831
76429,TX,1.2228831
76430,TX,1.2228831
76431,TX,1.2228831
76432,TX,1.2228831
76433,TX,1.2228831
76435,TX,1.2228831
76436,TX,1.2228831
76437,TX,1.2228831
76439,TX,1.2228831
76442,TX,1.2228831
76443,TX,1.2228831
76444,TX,1.2228831
76445,TX,1.2228831
76446,TX,1.2228831
76448,TX,1.2228831
76449,TX,1.2228831
76450,TX,1.2228831
76452,TX,1.2228831
76453,TX,1.2228831
76454,TX,1.2228831
76455,TX,1.2228831
76457,TX,1.2228831
76458,TX,1.2228831
76459,TX,1.2228831
76460,TX,1.2228831
76461,TX,1.2228831
76462,TX,1.2228831
76463,TX,1.2228831
76464,TX,1.2228831
76465,TX,1.2228831
76466,TX,1.2228831
76467,TX,1.2228831
76468,TX,1.2228831
76469,TX,1.2228831
76470,TX,1.2228831
76471,TX,1.2228831
76472,TX,1.2228831
76474,TX,1.2228831
76475,TX,1.2228831
76476,TX,1.2228831
76481,TX,1.2228831
76483,TX,1.2228831
76484,TX,1.2228831
76485,TX,1.2228831
76486,TX,1.2228831
76487,TX,1.2228831
76490,TX,1.2228831
76491,TX,1.2228831
76501,TX,1.2228831
76502,TX,1.2228831
76503,TX,1.2228831
76504,TX,1.2228831
76505,TX,1.2228831
76508,TX,1.2228831
76511,TX,1.2228831
76513,TX,1.2228831
76518,TX,1.2228831
76519,TX,1.2228831
76520,TX,1.2228831
76522,TX,1.2228831
76523,TX,1.2228831
76524,TX,1.2228831
76525,TX,1.2228831
76526,TX,1.2228831
76527,TX,1.2228831
76528,TX,1.2228831
76530,TX,1.2228831
76531,TX,1.2228831
76533,TX,1.2228831
76534,TX,1.2228831
76537,TX,1.2228831
76538,TX,1.2228831
76539,TX,1.2228831
76540,TX,1.2228831
76541,TX,1.2228831
76542,TX,1.2228831
76543,TX,1.2228831
76544,TX,1.2228831
76547,TX,1.2228831
76548,TX,1.2228831
76549,TX,1.2228831
76550,TX,1.2228831
76554,TX,1.2228831
76556,TX,1.2228831
76557,TX,1.2228831
76558,TX,1.2228831
76559,TX,1.2228831
76561,TX,1.2228831
76564,TX,1.2228831
